date,city,latitude,longitude,population,precipitation_sum,windspeed_10m_max,temperature_2m_max,temperature_2m_min
2017-12-21,New York,40.71,-74.01,20140470,6.2,17.6,1.8,-6.2
2017-12-22,New York,40.71,-74.01,20140470,0.0,13.0,5.5,-3.0
2017-12-23,New York,40.71,-74.01,20140470,0.3,37.0,9.6,1.3
2017-12-24,New York,40.71,-74.01,20140470,0.0,8.1,4.4,-3.6
2017-12-25,New York,40.71,-74.01,20140470,0.0,34.8,5.1,-5.0
2017-12-26,New York,40.71,-74.01,20140470,3.2,16.1,5.8,-2.6
2017-12-27,New York,40.71,-74.01,20140470,0.0,27.5,3.7,-3.8
2017-12-28,New York,40.71,-74.01,20140470,0.0,17.4,11.5,2.9
2017-12-29,New York,40.71,-74.01,20140470,0.0,33.3,4.4,-4.2
2017-12-30,New York,40.71,-74.01,20140470,0.0,47.1,1.6,-6.1
2017-12-31,New York,40.71,-74.01,20140470,1.4,36.6,2.9,-6.1
2018-01-01,New York,40.71,-74.01,20140470,0.0,27.5,5.1,-4.1
2018-01-02,New York,40.71,-74.01,20140470,0.0,9.8,7.5,-1.6
2018-01-03,New York,40.71,-74.01,20140470,0.0,15.4,6.3,-3.1
2018-01-04,New York,40.71,-74.01,20140470,9.0,9.7,7.4,0.2
2018-01-05,New York,40.71,-74.01,20140470,0.7,19.9,7.5,0.4
2018-01-06,New York,40.71,-74.01,20140470,0.0,20.7,6.7,-0.7
2018-01-07,New York,40.71,-74.01,20140470,0.0,42.8,5.1,-3.3
2018-01-08,New York,40.71,-74.01,20140470,0.0,19.8,8.4,-0.5
2018-01-09,New York,40.71,-74.01,20140470,0.0,37.2,-2.6,-11.5
2018-01-10,New York,40.71,-74.01,20140470,0.0,17.9,6.4,-1.2
2018-01-11,New York,40.71,-74.01,20140470,3.7,42.2,8.3,-2.0
2018-01-12,New York,40.71,-74.01,20140470,0.0,26.0,10.9,3.4
2018-01-13,New York,40.71,-74.01,20140470,11.7,25.6,7.4,-0.1
2018-01-14,New York,40.71,-74.01,20140470,0.0,22.8,5.6,-2.8
2018-01-15,New York,40.71,-74.01,20140470,0.0,3.0,7.8,0.5
2018-01-16,New York,40.71,-74.01,20140470,0.0,3.0,6.0,-2.5
2018-01-17,New York,40.71,-74.01,20140470,0.0,16.8,-0.1,-8.8
2018-01-18,New York,40.71,-74.01,20140470,0.0,20.6,6.5,-2.1
2018-01-19,New York,40.71,-74.01,20140470,6.3,30.8,6.9,-2.3
2018-01-20,New York,40.71,-74.01,20140470,0.0,9.2,4.7,-3.1
2018-01-21,New York,40.71,-74.01,20140470,0.0,34.3,10.4,2.1
2018-01-22,New York,40.71,-74.01,20140470,0.0,30.9,8.9,0.4
2018-01-23,New York,40.71,-74.01,20140470,0.0,47.5,2.3,-7.1
2018-01-24,New York,40.71,-74.01,20140470,0.0,27.3,6.8,-2.0
2018-01-25,New York,40.71,-74.01,20140470,0.0,21.9,9.1,-0.2
2018-01-26,New York,40.71,-74.01,20140470,8.1,19.3,2.4,-6.7
2018-01-27,New York,40.71,-74.01,20140470,14.8,33.6,7.1,-0.6
2018-01-28,New York,40.71,-74.01,20140470,0.0,15.7,8.0,-4.1
2018-01-29,New York,40.71,-74.01,20140470,5.2,22.4,8.7,1.0
2018-01-30,New York,40.71,-74.01,20140470,0.0,26.3,7.6,-2.3
2018-01-31,New York,40.71,-74.01,20140470,0.0,18.3,11.0,3.0
2018-02-01,New York,40.71,-74.01,20140470,0.0,21.6,5.2,-3.9
2018-02-02,New York,40.71,-74.01,20140470,0.0,23.1,7.2,-2.2
2018-02-03,New York,40.71,-74.01,20140470,0.0,27.1,5.9,-3.2
2018-02-04,New York,40.71,-74.01,20140470,0.0,24.7,9.0,0.8
2018-02-05,New York,40.71,-74.01,20140470,0.0,32.9,6.4,-2.7
2018-02-06,New York,40.71,-74.01,20140470,0.0,53.3,12.0,1.6
2018-02-07,New York,40.71,-74.01,20140470,5.3,22.7,9.1,1.5
2018-02-08,New York,40.71,-74.01,20140470,8.6,24.0,10.1,-0.1
2018-02-09,New York,40.71,-74.01,20140470,0.0,12.4,6.3,-2.8
2018-02-10,New York,40.71,-74.01,20140470,0.4,28.9,9.1,-0.5
2018-02-11,New York,40.71,-74.01,20140470,0.0,19.8,10.8,2.1
2018-02-12,New York,40.71,-74.01,20140470,0.0,3.0,14.2,6.5
2018-02-13,New York,40.71,-74.01,20140470,0.0,42.4,13.4,5.7
2018-02-14,New York,40.71,-74.01,20140470,7.2,52.5,12.1,2.5
2018-02-15,New York,40.71,-74.01,20140470,0.0,12.0,6.8,-1.5
2018-02-16,New York,40.71,-74.01,20140470,0.0,27.6,10.4,0.9
2018-02-17,New York,40.71,-74.01,20140470,0.0,20.6,4.6,-3.9
2018-02-18,New York,40.71,-74.01,20140470,0.0,40.9,11.0,1.3
2018-02-19,New York,40.71,-74.01,20140470,0.0,12.1,7.6,-0.1
2018-02-20,New York,40.71,-74.01,20140470,0.0,22.5,6.0,-4.2
2018-02-21,New York,40.71,-74.01,20140470,0.0,11.7,12.2,0.5
2018-02-22,New York,40.71,-74.01,20140470,0.0,39.9,9.2,-2.3
2018-02-23,New York,40.71,-74.01,20140470,0.0,31.3,11.8,2.9
2018-02-24,New York,40.71,-74.01,20140470,0.0,23.8,5.5,-2.8
2018-02-25,New York,40.71,-74.01,20140470,0.0,49.1,13.3,4.7
2018-02-26,New York,40.71,-74.01,20140470,0.0,29.4,6.8,-3.0
2018-02-27,New York,40.71,-74.01,20140470,0.0,34.3,19.6,10.1
2018-02-28,New York,40.71,-74.01,20140470,0.0,26.5,10.1,1.0
2018-03-01,New York,40.71,-74.01,20140470,0.0,46.7,11.4,1.5
2018-03-02,New York,40.71,-74.01,20140470,0.8,15.9,13.3,3.1
2018-03-03,New York,40.71,-74.01,20140470,4.2,39.0,12.1,2.1
2018-03-04,New York,40.71,-74.01,20140470,0.0,37.9,11.2,2.1
2018-03-05,New York,40.71,-74.01,20140470,0.0,39.1,12.2,2.8
2018-03-06,New York,40.71,-74.01,20140470,0.0,41.1,10.7,2.5
2018-03-07,New York,40.71,-74.01,20140470,0.0,14.7,12.4,4.0
2018-03-08,New York,40.71,-74.01,20140470,0.0,27.5,14.1,5.6
2018-03-09,New York,40.71,-74.01,20140470,14.5,51.1,8.3,-1.1
2018-03-10,New York,40.71,-74.01,20140470,0.0,17.8,15.0,5.9
2018-03-11,New York,40.71,-74.01,20140470,0.0,36.8,11.5,2.8
2018-03-12,New York,40.71,-74.01,20140470,6.9,21.7,18.2,8.5
2018-03-13,New York,40.71,-74.01,20140470,0.0,25.8,10.4,1.5
2018-03-14,New York,40.71,-74.01,20140470,0.0,35.3,22.1,13.5
2018-03-15,New York,40.71,-74.01,20140470,0.0,27.1,14.8,5.9
2018-03-16,New York,40.71,-74.01,20140470,3.2,32.3,16.5,7.7
2018-03-17,New York,40.71,-74.01,20140470,0.0,28.8,16.6,7.8
2018-03-18,New York,40.71,-74.01,20140470,4.8,9.0,17.4,7.8
2018-03-19,New York,40.71,-74.01,20140470,0.0,28.9,13.0,3.6
2018-03-20,New York,40.71,-74.01,20140470,11.9,14.0,11.6,1.2
2018-03-21,New York,40.71,-74.01,20140470,0.0,50.2,11.9,2.1
2018-03-22,New York,40.71,-74.01,20140470,0.0,20.1,17.3,8.2
2018-03-23,New York,40.71,-74.01,20140470,5.5,34.7,21.5,11.0
2018-03-24,New York,40.71,-74.01,20140470,2.8,41.7,16.4,6.7
2018-03-25,New York,40.71,-74.01,20140470,0.0,9.9,24.3,13.4
2018-03-26,New York,40.71,-74.01,20140470,0.0,37.9,19.3,9.8
2018-03-27,New York,40.71,-74.01,20140470,0.0,27.9,18.3,9.0
2018-03-28,New York,40.71,-74.01,20140470,0.0,30.2,17.3,6.6
2018-03-29,New York,40.71,-74.01,20140470,0.0,24.8,18.6,9.8
2018-03-30,New York,40.71,-74.01,20140470,0.0,17.5,23.6,14.3
2018-03-31,New York,40.71,-74.01,20140470,0.0,16.4,20.3,10.7
2018-04-01,New York,40.71,-74.01,20140470,14.6,33.9,20.0,9.9
2018-04-02,New York,40.71,-74.01,20140470,0.0,35.9,20.4,9.3
2018-04-03,New York,40.71,-74.01,20140470,0.0,27.6,20.7,10.7
2018-04-04,New York,40.71,-74.01,20140470,0.0,19.1,15.1,6.2
2018-04-05,New York,40.71,-74.01,20140470,0.0,43.9,21.1,10.5
2018-04-06,New York,40.71,-74.01,20140470,0.0,35.3,24.9,14.0
2018-04-07,New York,40.71,-74.01,20140470,0.0,45.6,22.8,12.1
2018-04-08,New York,40.71,-74.01,20140470,0.0,27.4,20.8,8.7
2018-04-09,New York,40.71,-74.01,20140470,0.0,21.3,24.9,15.7
2018-04-10,New York,40.71,-74.01,20140470,7.5,30.7,17.3,6.2
2018-04-11,New York,40.71,-74.01,20140470,0.0,44.1,18.4,8.7
2018-04-12,New York,40.71,-74.01,20140470,0.0,13.6,23.3,13.0
2018-04-13,New York,40.71,-74.01,20140470,0.0,31.4,24.1,14.7
2018-04-14,New York,40.71,-74.01,20140470,0.0,39.9,24.4,13.2
2018-04-15,New York,40.71,-74.01,20140470,0.5,41.7,26.3,13.5
2018-04-16,New York,40.71,-74.01,20140470,0.0,14.0,19.2,9.2
2018-04-17,New York,40.71,-74.01,20140470,0.2,10.4,25.1,12.8
2018-04-18,New York,40.71,-74.01,20140470,11.8,31.2,20.2,10.5
2018-04-19,New York,40.71,-74.01,20140470,6.3,25.3,22.1,12.8
2018-04-20,New York,40.71,-74.01,20140470,0.0,23.0,19.7,8.9
2018-04-21,New York,40.71,-74.01,20140470,0.0,17.3,28.4,16.5
2018-04-22,New York,40.71,-74.01,20140470,0.0,32.0,19.3,7.9
2018-04-23,New York,40.71,-74.01,20140470,0.0,53.2,26.3,16.0
2018-04-24,New York,40.71,-74.01,20140470,2.3,37.4,23.5,12.6
2018-04-25,New York,40.71,-74.01,20140470,0.0,34.5,28.6,17.8
2018-04-26,New York,40.71,-74.01,20140470,0.0,24.2,20.5,11.2
2018-04-27,New York,40.71,-74.01,20140470,12.0,35.7,25.6,15.0
2018-04-28,New York,40.71,-74.01,20140470,0.0,24.6,21.6,8.3
2018-04-29,New York,40.71,-74.01,20140470,4.8,29.0,24.9,14.9
2018-04-30,New York,40.71,-74.01,20140470,0.0,25.5,19.3,8.5
2018-05-01,New York,40.71,-74.01,20140470,4.0,44.5,27.8,17.4
2018-05-02,New York,40.71,-74.01,20140470,0.0,23.5,22.7,12.6
2018-05-03,New York,40.71,-74.01,20140470,0.0,22.7,30.5,20.1
2018-05-04,New York,40.71,-74.01,20140470,0.0,27.8,29.7,17.8
2018-05-05,New York,40.71,-74.01,20140470,0.0,19.8,30.9,19.8
2018-05-06,New York,40.71,-74.01,20140470,2.6,28.5,25.7,14.2
2018-05-07,New York,40.71,-74.01,20140470,0.0,45.5,28.5,18.6
2018-05-08,New York,40.71,-74.01,20140470,0.0,10.9,22.6,12.1
2018-05-09,New York,40.71,-74.01,20140470,0.0,34.5,28.2,18.0
2018-05-10,New York,40.71,-74.01,20140470,0.7,36.2,31.0,19.3
2018-05-11,New York,40.71,-74.01,20140470,0.0,45.7,22.9,12.0
2018-05-12,New York,40.71,-74.01,20140470,0.0,15.0,25.2,15.0
2018-05-13,New York,40.71,-74.01,20140470,0.0,28.8,22.0,10.1
2018-05-14,New York,40.71,-74.01,20140470,0.0,23.7,30.1,20.3
2018-05-15,New York,40.71,-74.01,20140470,5.0,19.3,30.0,19.1
2018-05-16,New York,40.71,-74.01,20140470,0.0,34.3,26.1,16.2
2018-05-17,New York,40.71,-74.01,20140470,10.5,47.0,25.8,14.6
2018-05-18,New York,40.71,-74.01,20140470,0.0,32.1,28.9,18.3
2018-05-19,New York,40.71,-74.01,20140470,0.0,39.5,26.6,16.2
2018-05-20,New York,40.71,-74.01,20140470,0.0,33.2,25.9,15.6
2018-05-21,New York,40.71,-74.01,20140470,8.4,9.3,26.0,15.1
2018-05-22,New York,40.71,-74.01,20140470,6.2,24.8,24.8,14.6
2018-05-23,New York,40.71,-74.01,20140470,0.0,30.0,29.1,18.0
2018-05-24,New York,40.71,-74.01,20140470,2.6,20.7,32.9,21.7
2018-05-25,New York,40.71,-74.01,20140470,0.0,21.6,28.7,18.2
2018-05-26,New York,40.71,-74.01,20140470,11.6,27.0,28.9,17.7
2018-05-27,New York,40.71,-74.01,20140470,0.0,31.0,30.6,18.7
2018-05-28,New York,40.71,-74.01,20140470,1.5,25.4,27.6,16.3
2018-05-29,New York,40.71,-74.01,20140470,11.4,21.6,32.6,19.5
2018-05-30,New York,40.71,-74.01,20140470,0.0,13.2,26.2,15.4
2018-05-31,New York,40.71,-74.01,20140470,0.0,45.5,26.7,16.7
2018-06-01,New York,40.71,-74.01,20140470,0.0,8.8,28.7,17.9
2018-06-02,New York,40.71,-74.01,20140470,0.0,41.4,32.0,18.1
2018-06-03,New York,40.71,-74.01,20140470,0.0,21.1,29.3,18.6
2018-06-04,New York,40.71,-74.01,20140470,12.3,23.0,29.4,19.1
2018-06-05,New York,40.71,-74.01,20140470,0.0,33.6,26.9,15.8
2018-06-06,New York,40.71,-74.01,20140470,0.0,29.1,31.8,20.3
2018-06-07,New York,40.71,-74.01,20140470,11.3,32.8,23.0,11.5
2018-06-08,New York,40.71,-74.01,20140470,0.0,14.2,31.0,20.0
2018-06-09,New York,40.71,-74.01,20140470,0.0,12.4,28.2,17.4
2018-06-10,New York,40.71,-74.01,20140470,0.0,31.2,29.1,16.1
2018-06-11,New York,40.71,-74.01,20140470,0.0,18.7,32.3,21.4
2018-06-12,New York,40.71,-74.01,20140470,0.0,45.6,30.3,20.1
2018-06-13,New York,40.71,-74.01,20140470,0.0,36.4,31.9,21.4
2018-06-14,New York,40.71,-74.01,20140470,0.0,54.5,31.5,19.6
2018-06-15,New York,40.71,-74.01,20140470,0.0,45.8,27.0,16.7
2018-06-16,New York,40.71,-74.01,20140470,0.0,19.7,29.2,18.3
2018-06-17,New York,40.71,-74.01,20140470,0.0,25.0,28.7,15.9
2018-06-18,New York,40.71,-74.01,20140470,0.0,29.0,30.1,19.7
2018-06-19,New York,40.71,-74.01,20140470,0.0,11.8,31.9,21.9
2018-06-20,New York,40.71,-74.01,20140470,0.0,12.4,31.3,19.3
2018-06-21,New York,40.71,-74.01,20140470,4.1,26.3,31.6,19.8
2018-06-22,New York,40.71,-74.01,20140470,0.0,33.3,30.5,18.7
2018-06-23,New York,40.71,-74.01,20140470,2.7,20.2,32.8,21.5
2018-06-24,New York,40.71,-74.01,20140470,1.6,46.7,24.1,11.4
2018-06-25,New York,40.71,-74.01,20140470,0.0,30.0,31.2,20.0
2018-06-26,New York,40.71,-74.01,20140470,0.0,3.0,28.4,18.3
2018-06-27,New York,40.71,-74.01,20140470,0.0,33.6,30.2,20.1
2018-06-28,New York,40.71,-74.01,20140470,6.0,17.3,34.8,24.3
2018-06-29,New York,40.71,-74.01,20140470,14.6,9.5,26.1,14.0
2018-06-30,New York,40.71,-74.01,20140470,0.0,36.8,30.0,19.4
2018-07-01,New York,40.71,-74.01,20140470,3.8,35.4,34.6,24.5
2018-07-02,New York,40.71,-74.01,20140470,0.0,30.8,36.1,24.5
2018-07-03,New York,40.71,-74.01,20140470,0.0,15.1,28.9,16.6
2018-07-04,New York,40.71,-74.01,20140470,4.1,18.2,36.5,25.2
2018-07-05,New York,40.71,-74.01,20140470,0.0,37.7,32.9,22.4
2018-07-06,New York,40.71,-74.01,20140470,0.0,28.6,26.7,14.9
2018-07-07,New York,40.71,-74.01,20140470,0.0,19.6,21.9,11.5
2018-07-08,New York,40.71,-74.01,20140470,0.0,37.3,34.4,20.5
2018-07-09,New York,40.71,-74.01,20140470,0.8,36.4,32.5,19.9
2018-07-10,New York,40.71,-74.01,20140470,17.7,24.1,26.8,16.6
2018-07-11,New York,40.71,-74.01,20140470,12.7,24.2,29.4,18.9
2018-07-12,New York,40.71,-74.01,20140470,0.0,30.3,29.7,16.2
2018-07-13,New York,40.71,-74.01,20140470,0.0,41.1,33.0,22.6
2018-07-14,New York,40.71,-74.01,20140470,0.0,5.1,31.4,20.7
2018-07-15,New York,40.71,-74.01,20140470,0.0,21.6,27.0,16.8
2018-07-16,New York,40.71,-74.01,20140470,0.0,32.6,29.0,17.1
2018-07-17,New York,40.71,-74.01,20140470,0.0,28.0,26.0,15.2
2018-07-18,New York,40.71,-74.01,20140470,3.1,34.0,31.1,19.5
2018-07-19,New York,40.71,-74.01,20140470,0.0,32.4,24.2,13.0
2018-07-20,New York,40.71,-74.01,20140470,0.0,42.9,26.7,15.7
2018-07-21,New York,40.71,-74.01,20140470,3.4,41.4,27.6,17.2
2018-07-22,New York,40.71,-74.01,20140470,0.0,31.8,34.4,23.9
2018-07-23,New York,40.71,-74.01,20140470,0.0,14.6,29.9,19.4
2018-07-24,New York,40.71,-74.01,20140470,4.7,27.2,30.2,20.2
2018-07-25,New York,40.71,-74.01,20140470,0.0,28.7,26.5,14.9
2018-07-26,New York,40.71,-74.01,20140470,0.0,29.1,24.5,12.9
2018-07-27,New York,40.71,-74.01,20140470,0.0,32.0,28.3,16.9
2018-07-28,New York,40.71,-74.01,20140470,0.0,31.5,30.5,19.8
2018-07-29,New York,40.71,-74.01,20140470,0.0,37.5,27.9,16.7
2018-07-30,New York,40.71,-74.01,20140470,0.0,27.4,24.2,14.0
2018-07-31,New York,40.71,-74.01,20140470,0.0,19.3,25.5,15.6
2018-08-01,New York,40.71,-74.01,20140470,0.0,24.7,23.5,10.8
2018-08-02,New York,40.71,-74.01,20140470,0.0,26.1,24.7,12.5
2018-08-03,New York,40.71,-74.01,20140470,0.0,10.8,30.9,18.6
2018-08-04,New York,40.71,-74.01,20140470,0.0,43.5,23.7,10.9
2018-08-05,New York,40.71,-74.01,20140470,0.0,37.0,23.1,13.3
2018-08-06,New York,40.71,-74.01,20140470,2.9,25.1,23.5,12.7
2018-08-07,New York,40.71,-74.01,20140470,0.0,14.1,27.6,15.3
2018-08-08,New York,40.71,-74.01,20140470,0.0,29.1,26.9,17.3
2018-08-09,New York,40.71,-74.01,20140470,0.0,36.5,28.6,15.1
2018-08-10,New York,40.71,-74.01,20140470,0.0,32.2,23.7,13.1
2018-08-11,New York,40.71,-74.01,20140470,0.0,23.4,24.2,13.1
2018-08-12,New York,40.71,-74.01,20140470,5.6,40.8,25.6,15.2
2018-08-13,New York,40.71,-74.01,20140470,0.0,28.0,23.7,10.5
2018-08-14,New York,40.71,-74.01,20140470,0.0,33.3,28.5,16.2
2018-08-15,New York,40.71,-74.01,20140470,0.0,20.3,24.7,14.1
2018-08-16,New York,40.71,-74.01,20140470,0.0,19.0,29.5,19.6
2018-08-17,New York,40.71,-74.01,20140470,0.0,21.4,27.8,17.4
2018-08-18,New York,40.71,-74.01,20140470,18.1,43.4,20.5,9.9
2018-08-19,New York,40.71,-74.01,20140470,0.0,22.1,24.7,14.1
2018-08-20,New York,40.71,-74.01,20140470,0.1,21.2,22.5,12.5
2018-08-21,New York,40.71,-74.01,20140470,0.0,4.7,21.8,11.5
2018-08-22,New York,40.71,-74.01,20140470,0.0,22.9,25.4,16.0
2018-08-23,New York,40.71,-74.01,20140470,0.0,12.0,18.5,6.8
2018-08-24,New York,40.71,-74.01,20140470,0.0,41.9,22.6,11.5
2018-08-25,New York,40.71,-74.01,20140470,0.0,58.8,24.8,14.2
2018-08-26,New York,40.71,-74.01,20140470,0.0,3.1,22.3,12.0
2018-08-27,New York,40.71,-74.01,20140470,0.0,33.8,24.8,14.5
2018-08-28,New York,40.71,-74.01,20140470,0.0,29.6,23.9,13.0
2018-08-29,New York,40.71,-74.01,20140470,0.0,26.3,26.5,14.9
2018-08-30,New York,40.71,-74.01,20140470,2.5,35.9,22.7,13.1
2018-08-31,New York,40.71,-74.01,20140470,0.0,29.4,20.2,11.1
2018-09-01,New York,40.71,-74.01,20140470,0.0,16.4,25.9,16.8
2018-09-02,New York,40.71,-74.01,20140470,0.0,39.8,20.9,10.7
2018-09-03,New York,40.71,-74.01,20140470,0.0,33.3,18.9,8.2
2018-09-04,New York,40.71,-74.01,20140470,3.9,34.8,17.0,7.6
2018-09-05,New York,40.71,-74.01,20140470,0.0,54.8,18.5,9.2
2018-09-06,New York,40.71,-74.01,20140470,14.8,17.5,20.8,10.7
2018-09-07,New York,40.71,-74.01,20140470,15.8,36.9,21.0,10.1
2018-09-08,New York,40.71,-74.01,20140470,0.0,39.4,17.1,7.0
2018-09-09,New York,40.71,-74.01,20140470,1.2,33.1,20.3,10.7
2018-09-10,New York,40.71,-74.01,20140470,0.0,14.9,19.7,10.9
2018-09-11,New York,40.71,-74.01,20140470,0.0,18.6,16.4,6.7
2018-09-12,New York,40.71,-74.01,20140470,7.6,34.4,16.7,7.8
2018-09-13,New York,40.71,-74.01,20140470,8.1,30.5,16.9,7.2
2018-09-14,New York,40.71,-74.01,20140470,0.0,21.8,20.9,12.0
2018-09-15,New York,40.71,-74.01,20140470,0.0,30.6,19.7,9.3
2018-09-16,New York,40.71,-74.01,20140470,0.0,42.3,21.3,8.0
2018-09-17,New York,40.71,-74.01,20140470,0.0,44.1,16.9,6.6
2018-09-18,New York,40.71,-74.01,20140470,0.0,35.1,21.0,11.6
2018-09-19,New York,40.71,-74.01,20140470,0.0,41.3,16.2,6.8
2018-09-20,New York,40.71,-74.01,20140470,0.0,3.0,16.2,6.7
2018-09-21,New York,40.71,-74.01,20140470,0.0,26.1,13.3,1.3
2018-09-22,New York,40.71,-74.01,20140470,3.1,38.7,16.4,6.7
2018-09-23,New York,40.71,-74.01,20140470,0.0,17.3,20.0,11.5
2018-09-24,New York,40.71,-74.01,20140470,0.0,20.9,10.2,1.3
2018-09-25,New York,40.71,-74.01,20140470,2.7,31.3,21.7,12.3
2018-09-26,New York,40.71,-74.01,20140470,0.0,56.0,18.3,3.6
2018-09-27,New York,40.71,-74.01,20140470,0.0,26.1,17.1,8.8
2018-09-28,New York,40.71,-74.01,20140470,0.0,46.7,12.4,3.0
2018-09-29,New York,40.71,-74.01,20140470,0.0,18.9,12.8,4.4
2018-09-30,New York,40.71,-74.01,20140470,1.9,26.5,17.2,7.9
2018-10-01,New York,40.71,-74.01,20140470,0.0,37.7,15.0,5.1
2018-10-02,New York,40.71,-74.01,20140470,5.3,17.8,15.8,6.5
2018-10-03,New York,40.71,-74.01,20140470,0.0,13.5,13.5,5.0
2018-10-04,New York,40.71,-74.01,20140470,0.0,50.0,17.1,8.6
2018-10-05,New York,40.71,-74.01,20140470,0.0,30.4,12.8,4.0
2018-10-06,New York,40.71,-74.01,20140470,0.0,20.3,10.4,1.8
2018-10-07,New York,40.71,-74.01,20140470,0.0,32.5,13.3,4.7
2018-10-08,New York,40.71,-74.01,20140470,0.0,22.3,9.6,-1.0
2018-10-09,New York,40.71,-74.01,20140470,12.0,30.9,13.4,3.6
2018-10-10,New York,40.71,-74.01,20140470,0.0,33.5,15.0,6.2
2018-10-11,New York,40.71,-74.01,20140470,0.0,34.0,8.2,-1.0
2018-10-12,New York,40.71,-74.01,20140470,0.0,31.3,11.7,2.4
2018-10-13,New York,40.71,-74.01,20140470,2.3,17.7,9.6,1.3
2018-10-14,New York,40.71,-74.01,20140470,0.0,19.0,14.4,6.0
2018-10-15,New York,40.71,-74.01,20140470,0.0,19.5,10.8,2.2
2018-10-16,New York,40.71,-74.01,20140470,0.0,27.7,10.9,1.7
2018-10-17,New York,40.71,-74.01,20140470,0.0,31.2,9.5,-1.2
2018-10-18,New York,40.71,-74.01,20140470,3.0,31.6,10.5,1.7
2018-10-19,New York,40.71,-74.01,20140470,0.0,12.6,9.5,1.1
2018-10-20,New York,40.71,-74.01,20140470,4.8,39.5,8.8,0.1
2018-10-21,New York,40.71,-74.01,20140470,0.0,32.0,13.2,3.8
2018-10-22,New York,40.71,-74.01,20140470,0.0,4.0,7.2,-1.0
2018-10-23,New York,40.71,-74.01,20140470,1.3,27.1,2.6,-5.5
2018-10-24,New York,40.71,-74.01,20140470,1.6,29.5,8.6,-1.3
2018-10-25,New York,40.71,-74.01,20140470,0.0,19.1,11.3,2.2
2018-10-26,New York,40.71,-74.01,20140470,0.0,23.7,10.0,2.1
2018-10-27,New York,40.71,-74.01,20140470,1.3,44.2,3.3,-6.8
2018-10-28,New York,40.71,-74.01,20140470,0.1,12.9,8.7,0.5
2018-10-29,New York,40.71,-74.01,20140470,0.0,14.9,10.7,3.1
2018-10-30,New York,40.71,-74.01,20140470,0.0,30.4,13.2,4.8
2018-10-31,New York,40.71,-74.01,20140470,0.0,22.3,3.8,-4.9
2018-11-01,New York,40.71,-74.01,20140470,0.0,27.4,5.5,-2.3
2018-11-02,New York,40.71,-74.01,20140470,0.0,36.1,13.0,3.2
2018-11-03,New York,40.71,-74.01,20140470,5.2,29.7,5.3,-4.3
2018-11-04,New York,40.71,-74.01,20140470,0.0,18.7,4.1,-3.4
2018-11-05,New York,40.71,-74.01,20140470,0.0,30.3,8.0,-1.3
2018-11-06,New York,40.71,-74.01,20140470,0.0,30.6,8.7,-0.0
2018-11-07,New York,40.71,-74.01,20140470,1.5,38.4,7.0,-3.1
2018-11-08,New York,40.71,-74.01,20140470,0.0,33.2,6.2,-3.3
2018-11-09,New York,40.71,-74.01,20140470,0.0,36.3,6.6,-1.4
2018-11-10,New York,40.71,-74.01,20140470,0.0,27.2,5.6,-3.0
2018-11-11,New York,40.71,-74.01,20140470,11.4,34.3,5.2,-3.9
2018-11-12,New York,40.71,-74.01,20140470,0.0,40.9,5.4,-2.8
2018-11-13,New York,40.71,-74.01,20140470,0.0,35.5,4.7,-4.0
2018-11-14,New York,40.71,-74.01,20140470,0.0,30.2,8.6,0.9
2018-11-15,New York,40.71,-74.01,20140470,8.3,30.6,-1.0,-8.4
2018-11-16,New York,40.71,-74.01,20140470,0.0,16.7,6.6,-1.9
2018-11-17,New York,40.71,-74.01,20140470,2.7,24.9,7.6,0.3
2018-11-18,New York,40.71,-74.01,20140470,0.0,20.2,2.6,-4.7
2018-11-19,New York,40.71,-74.01,20140470,0.0,47.8,6.0,-2.1
2018-11-20,New York,40.71,-74.01,20140470,0.0,3.0,3.6,-5.0
2018-11-21,New York,40.71,-74.01,20140470,18.6,6.1,4.6,-3.3
2018-11-22,New York,40.71,-74.01,20140470,0.0,36.7,5.3,-3.2
2018-11-23,New York,40.71,-74.01,20140470,0.0,28.5,5.3,-3.3
2018-11-24,New York,40.71,-74.01,20140470,0.0,39.0,6.0,-2.6
2018-11-25,New York,40.71,-74.01,20140470,7.3,34.3,7.0,-2.4
2018-11-26,New York,40.71,-74.01,20140470,0.0,22.2,5.2,-3.7
2018-11-27,New York,40.71,-74.01,20140470,0.0,33.4,4.8,-2.5
2018-11-28,New York,40.71,-74.01,20140470,0.0,52.5,2.0,-7.0
2018-11-29,New York,40.71,-74.01,20140470,0.0,3.0,3.5,-5.0
2018-11-30,New York,40.71,-74.01,20140470,13.8,22.8,3.0,-7.1
2018-12-01,New York,40.71,-74.01,20140470,0.0,21.7,3.4,-5.0
2018-12-02,New York,40.71,-74.01,20140470,0.0,29.9,7.6,-2.5
2018-12-03,New York,40.71,-74.01,20140470,0.0,20.2,2.3,-5.1
2018-12-04,New York,40.71,-74.01,20140470,0.0,41.0,9.2,0.9
2018-12-05,New York,40.71,-74.01,20140470,1.8,14.4,0.1,-9.6
2018-12-06,New York,40.71,-74.01,20140470,3.1,53.2,8.7,-0.2
2018-12-07,New York,40.71,-74.01,20140470,19.5,22.2,4.0,-3.5
2018-12-08,New York,40.71,-74.01,20140470,0.0,39.4,3.7,-6.5
2018-12-09,New York,40.71,-74.01,20140470,0.0,28.0,2.2,-6.1
2018-12-10,New York,40.71,-74.01,20140470,0.0,15.0,7.4,-0.4
